TransactionId,FraudResult
TransactionId_50717,0
TransactionId_140079,1
TransactionId_10668,0
TransactionId_8023,0
TransactionId_94471,0
TransactionId_85903,0
TransactionId_140226,0
TransactionId_22853,1
TransactionId_74757,0
TransactionId_125128,1
TransactionId_6066,0
TransactionId_74290,0
TransactionId_99172,1
TransactionId_54384,0
TransactionId_33601,0
TransactionId_22049,0
TransactionId_33395,0
TransactionId_121387,0
TransactionId_45879,0
TransactionId_123889,1
TransactionId_59526,0
TransactionId_131602,0
TransactionId_98042,0
TransactionId_65256,0
TransactionId_104612,0
TransactionId_27395,0
TransactionId_119206,0
TransactionId_54550,0
TransactionId_85897,0
TransactionId_58375,0
TransactionId_74032,0
TransactionId_28315,0
TransactionId_9781,0
TransactionId_79146,0
TransactionId_26774,0
TransactionId_110178,0
TransactionId_118665,0
TransactionId_83056,0
TransactionId_123637,0
TransactionId_135778,0
TransactionId_128583,0
TransactionId_78505,0
TransactionId_79598,0
TransactionId_121922,0
TransactionId_91757,0
TransactionId_49559,0
TransactionId_93971,1
TransactionId_45174,0
TransactionId_135259,0
TransactionId_85175,0
TransactionId_124655,0
TransactionId_124212,0
TransactionId_52631,0
TransactionId_139973,1
TransactionId_21635,0
TransactionId_22192,0
TransactionId_136901,0
TransactionId_22889,0
TransactionId_10047,0
TransactionId_61443,0
TransactionId_31887,0
TransactionId_15667,0
TransactionId_134721,0
TransactionId_25136,0
TransactionId_25061,0
TransactionId_27832,0
TransactionId_95709,0
TransactionId_88017,0
TransactionId_108233,0
TransactionId_115179,0
TransactionId_117091,0
TransactionId_30721,0
TransactionId_93648,0
TransactionId_7518,0
TransactionId_42395,0
TransactionId_2293,0
TransactionId_56119,0
TransactionId_110135,0
TransactionId_17218,1
TransactionId_11686,0
TransactionId_105547,0
TransactionId_100041,0
TransactionId_58643,0
TransactionId_69054,0
TransactionId_121338,0
TransactionId_5596,0
TransactionId_30542,0
TransactionId_68034,0
TransactionId_91340,1
TransactionId_119731,1
TransactionId_54539,0
TransactionId_19297,1
TransactionId_61198,0
TransactionId_35402,0
TransactionId_134434,1
TransactionId_83907,1
TransactionId_22701,0
TransactionId_82297,0
TransactionId_124790,0
TransactionId_133576,0
TransactionId_70558,0
TransactionId_124627,0
TransactionId_111815,0
TransactionId_5778,0
TransactionId_28894,1
TransactionId_110767,0
TransactionId_58250,0
TransactionId_44851,0
TransactionId_38942,0
TransactionId_105455,0
TransactionId_96255,0
TransactionId_95383,0
TransactionId_16017,0
TransactionId_16875,0
TransactionId_22998,1
TransactionId_103917,0
TransactionId_113264,1
TransactionId_121485,1
TransactionId_79516,0
TransactionId_112429,1
TransactionId_100182,1
TransactionId_44775,0
TransactionId_25256,0
TransactionId_75434,0
TransactionId_8090,0
TransactionId_108655,0
TransactionId_71502,1
TransactionId_95198,0
TransactionId_26274,0
TransactionId_101104,0
TransactionId_6298,1
TransactionId_59001,0
TransactionId_15930,0
TransactionId_52833,0
TransactionId_100752,0
TransactionId_44356,1
TransactionId_43193,1
TransactionId_82556,0
TransactionId_16332,0
TransactionId_68799,0
TransactionId_111325,1
TransactionId_83948,0
TransactionId_25231,0
TransactionId_46274,0
TransactionId_5195,0
TransactionId_129670,0
TransactionId_36380,0
TransactionId_87745,0
TransactionId_103234,0
TransactionId_40812,1
TransactionId_113011,1
TransactionId_82101,0
TransactionId_86603,1
TransactionId_63018,0
TransactionId_57617,0
TransactionId_37899,0
TransactionId_43971,1
TransactionId_18184,1
TransactionId_100428,0
TransactionId_5369,0
TransactionId_90439,0
TransactionId_99894,0
TransactionId_59114,1
TransactionId_36185,1
TransactionId_70295,1
TransactionId_98831,0
TransactionId_18001,1
TransactionId_140530,0
TransactionId_38835,1
TransactionId_111983,0
TransactionId_73741,0
TransactionId_20177,0
TransactionId_138004,0
TransactionId_34607,0
TransactionId_519,0
TransactionId_7225,0
TransactionId_13933,0
TransactionId_120157,1
TransactionId_120624,0
TransactionId_138257,0
TransactionId_110146,1
TransactionId_97714,1
TransactionId_16053,1
TransactionId_117729,0
TransactionId_94560,0
TransactionId_87926,0
TransactionId_118225,0
TransactionId_6921,0
TransactionId_39479,0
TransactionId_54237,0
TransactionId_90110,0
TransactionId_26936,0
TransactionId_56254,0
TransactionId_3023,0
TransactionId_81454,0
TransactionId_61431,0
TransactionId_113050,0
TransactionId_30318,0
TransactionId_105686,0
TransactionId_84798,1
TransactionId_123058,1
TransactionId_137904,0
TransactionId_102526,1
TransactionId_26886,1
TransactionId_48210,0
TransactionId_123120,0
TransactionId_123113,0
TransactionId_10311,0
TransactionId_31455,0
TransactionId_102438,0
TransactionId_133732,0
TransactionId_139583,0
TransactionId_133714,0
TransactionId_30107,0
TransactionId_4178,0
TransactionId_85679,0
TransactionId_39039,0
TransactionId_20443,0
TransactionId_58614,0
TransactionId_131057,0
TransactionId_97768,0
TransactionId_77789,0
TransactionId_24616,0
TransactionId_92891,0
TransactionId_100981,0
TransactionId_118704,0
TransactionId_65971,0
TransactionId_80849,0
TransactionId_94821,0
TransactionId_20512,0
TransactionId_124376,1
TransactionId_4338,0
TransactionId_91874,0
TransactionId_137197,0
TransactionId_69608,0
TransactionId_138548,0
TransactionId_99947,1
TransactionId_118799,0
TransactionId_94925,0
TransactionId_24976,0
TransactionId_17242,1
TransactionId_122832,0
TransactionId_44676,0
TransactionId_104395,1
TransactionId_28106,0
TransactionId_95473,0
TransactionId_34227,0
TransactionId_19919,0
TransactionId_132138,0
TransactionId_25649,0
TransactionId_22914,0
TransactionId_59328,0
TransactionId_18629,0
TransactionId_42898,1
TransactionId_41485,0
TransactionId_99849,0
TransactionId_14523,1
TransactionId_78615,0
TransactionId_63274,0
TransactionId_37492,0
TransactionId_67255,0
TransactionId_77318,1
TransactionId_116302,0
TransactionId_136100,0
TransactionId_39139,0
TransactionId_127280,1
TransactionId_14836,0
TransactionId_36531,0
TransactionId_78156,0
TransactionId_20259,0
TransactionId_15228,0
TransactionId_103610,0
TransactionId_57471,0
TransactionId_39560,0
TransactionId_98884,1
TransactionId_73576,0
TransactionId_87575,0
TransactionId_133553,0
TransactionId_86978,0
TransactionId_119227,0
TransactionId_129483,0
TransactionId_119498,0
TransactionId_43352,0
TransactionId_36996,0
TransactionId_41289,0
TransactionId_61931,0
TransactionId_136033,0
TransactionId_58154,0
TransactionId_128674,1
TransactionId_3193,1
TransactionId_54558,0
TransactionId_139095,0
TransactionId_80622,0
TransactionId_18696,0
TransactionId_35533,1
TransactionId_57929,0
TransactionId_99801,0
TransactionId_112025,1
TransactionId_116948,1
TransactionId_56663,0
TransactionId_129063,1
TransactionId_63106,0
TransactionId_107061,0
TransactionId_16294,0
TransactionId_56143,1
TransactionId_30008,1
TransactionId_6879,0
TransactionId_133082,0
TransactionId_5003,0
TransactionId_77088,0
TransactionId_3736,0
TransactionId_37155,0
TransactionId_82045,0
TransactionId_118883,0
TransactionId_86172,0
TransactionId_49043,0
TransactionId_122611,0
TransactionId_58752,0
TransactionId_8123,0
TransactionId_100112,0
TransactionId_104205,0
TransactionId_56466,0
TransactionId_99620,0
TransactionId_17953,0
TransactionId_90094,0
TransactionId_5292,0
TransactionId_89351,0
TransactionId_10082,0
TransactionId_59710,0
TransactionId_11724,0
TransactionId_76051,1
TransactionId_107139,0
TransactionId_19567,0
TransactionId_111901,0
TransactionId_17375,0
TransactionId_88262,0
TransactionId_19686,1
TransactionId_85593,1
TransactionId_34510,0
TransactionId_114690,1
TransactionId_95888,1
TransactionId_16655,1
TransactionId_3941,0
TransactionId_40338,0
TransactionId_14572,0
TransactionId_102003,0
TransactionId_24252,0
TransactionId_30466,1
TransactionId_35364,1
TransactionId_58429,0
TransactionId_94411,0
TransactionId_75821,0
TransactionId_66367,0
TransactionId_72724,1
TransactionId_17134,1
TransactionId_119876,0
TransactionId_133361,0
TransactionId_6523,0
TransactionId_14176,0
TransactionId_125142,0
TransactionId_119174,0
TransactionId_55663,0
TransactionId_60680,0
TransactionId_112020,0
TransactionId_121645,0
TransactionId_56544,0
TransactionId_2968,0
TransactionId_122482,0
TransactionId_94759,0
TransactionId_127758,0
TransactionId_28442,0
TransactionId_132639,0
TransactionId_135045,0
TransactionId_47529,0
TransactionId_103366,0
TransactionId_56768,0
TransactionId_108093,0
TransactionId_56397,0
TransactionId_32151,0
TransactionId_67898,0
TransactionId_133816,0
TransactionId_95775,0
TransactionId_136824,0
TransactionId_62944,0
TransactionId_139659,0
TransactionId_763,0
TransactionId_61182,0
TransactionId_50318,0
TransactionId_71935,0
TransactionId_111258,0
TransactionId_40131,0
TransactionId_94490,0
TransactionId_137787,0
TransactionId_1280,0
TransactionId_133242,0
TransactionId_132157,0
TransactionId_83559,0
TransactionId_94689,0
TransactionId_90728,0
TransactionId_56696,0
TransactionId_24053,0
TransactionId_99991,0
TransactionId_16889,0
TransactionId_37552,0
TransactionId_138758,0
TransactionId_72203,0
TransactionId_30036,0
TransactionId_51662,0
TransactionId_74841,0
TransactionId_43506,0
TransactionId_92881,1
TransactionId_107548,1
TransactionId_16864,0
TransactionId_96914,0
TransactionId_20289,0
TransactionId_78445,0
TransactionId_44183,0
TransactionId_93211,0
TransactionId_34191,0
TransactionId_53038,0
TransactionId_54054,1
TransactionId_69116,0
TransactionId_29481,0
TransactionId_50703,1
TransactionId_40829,0
TransactionId_35724,0
TransactionId_130792,0
TransactionId_45632,1
TransactionId_38212,0
TransactionId_17039,1
TransactionId_471,0
TransactionId_103045,0
TransactionId_133108,0
TransactionId_131235,0
TransactionId_21819,0
TransactionId_129328,0
TransactionId_88708,0
TransactionId_82037,0
TransactionId_127744,0
TransactionId_55703,0
TransactionId_87577,0
TransactionId_28552,0
TransactionId_19645,0
TransactionId_11309,0
TransactionId_4347,0
TransactionId_139542,0
TransactionId_11113,0
TransactionId_125285,0
TransactionId_30545,0
TransactionId_45750,0
TransactionId_116656,0
TransactionId_84277,0
TransactionId_7772,0
TransactionId_61350,0
TransactionId_78670,0
TransactionId_9678,0
TransactionId_43649,0
TransactionId_58648,0
TransactionId_42264,0
TransactionId_111038,0
TransactionId_441,0
TransactionId_2056,0
TransactionId_90616,1
TransactionId_133865,0
TransactionId_34580,0
TransactionId_84689,0
TransactionId_123453,0
TransactionId_14218,0
TransactionId_45841,0
TransactionId_14005,0
TransactionId_50120,0
TransactionId_53708,0
TransactionId_13179,0
TransactionId_61935,0
TransactionId_120509,0
TransactionId_7047,0
TransactionId_135189,0
TransactionId_99466,0
TransactionId_74015,0
TransactionId_122444,0
TransactionId_54434,0
TransactionId_97955,0
TransactionId_82578,0
TransactionId_82065,0
TransactionId_46038,0
TransactionId_98858,0
TransactionId_93929,0
TransactionId_5504,0
TransactionId_76119,0
TransactionId_47110,0
TransactionId_14039,0
TransactionId_28702,0
TransactionId_76287,0
TransactionId_29602,0
TransactionId_122198,0
TransactionId_86222,0
TransactionId_21585,0
TransactionId_28873,0
TransactionId_30513,0
TransactionId_54996,0
TransactionId_15368,0
TransactionId_127286,1
TransactionId_84047,1
TransactionId_24873,0
TransactionId_2078,0
TransactionId_135103,0
TransactionId_106090,0
TransactionId_20882,0
TransactionId_129952,0
TransactionId_58079,0
TransactionId_97821,0
TransactionId_47648,1
TransactionId_17922,0
TransactionId_32160,0
TransactionId_38156,0
TransactionId_82534,0
TransactionId_132919,0
TransactionId_35160,0
TransactionId_96942,0
TransactionId_64271,0
TransactionId_75343,0
TransactionId_76864,0
TransactionId_16300,0
TransactionId_135398,0
TransactionId_127750,0
TransactionId_61840,0
TransactionId_81193,0
TransactionId_4893,0
TransactionId_79668,0
TransactionId_68892,1
TransactionId_99128,0
TransactionId_126133,0
TransactionId_121671,0
TransactionId_139972,0
TransactionId_33774,1
TransactionId_120065,1
TransactionId_82215,0
TransactionId_136533,0
TransactionId_15576,0
TransactionId_90801,0
TransactionId_80838,0
TransactionId_106733,0
TransactionId_52932,0
TransactionId_45646,0
TransactionId_99012,1
TransactionId_131194,0
TransactionId_116045,0
TransactionId_7300,0
TransactionId_40151,0
TransactionId_2281,1
TransactionId_110947,0
TransactionId_48196,0
TransactionId_107759,0
TransactionId_28761,0
TransactionId_114530,0
TransactionId_50935,0
TransactionId_7851,1
TransactionId_126157,0
TransactionId_126442,0
TransactionId_57420,0
TransactionId_101631,0
TransactionId_140553,0
TransactionId_51212,0
TransactionId_9507,0
TransactionId_140091,0
TransactionId_74788,0
TransactionId_89514,0
TransactionId_10150,0
TransactionId_88727,0
TransactionId_48736,1
TransactionId_58679,0
TransactionId_120666,0
TransactionId_45849,0
TransactionId_114351,0
TransactionId_73112,0
TransactionId_82172,0
TransactionId_49164,1
TransactionId_66251,1
TransactionId_117338,0
TransactionId_130613,0
TransactionId_39279,1
TransactionId_72359,0
TransactionId_108878,0
TransactionId_30944,0
TransactionId_67661,0
TransactionId_51461,0
TransactionId_126538,0
TransactionId_99180,0
TransactionId_89286,1
TransactionId_87231,1
TransactionId_138310,0
TransactionId_87563,0
TransactionId_131518,0
TransactionId_20119,0
TransactionId_135901,0
TransactionId_8494,0
TransactionId_76598,0
TransactionId_107578,0
TransactionId_57378,0
TransactionId_45059,0
TransactionId_106252,0
TransactionId_31957,0
TransactionId_10997,1
TransactionId_7903,1
TransactionId_31249,1
TransactionId_30689,0
TransactionId_31329,0
TransactionId_7188,0
TransactionId_83051,0
TransactionId_104783,0
TransactionId_70317,0
TransactionId_92094,0
TransactionId_18189,0
TransactionId_131208,0
TransactionId_65312,0
TransactionId_67759,0
TransactionId_124092,0
TransactionId_23575,0
TransactionId_29668,0
TransactionId_56755,0
TransactionId_27161,1
TransactionId_125272,0
TransactionId_126573,0
TransactionId_108375,0
TransactionId_124853,1
TransactionId_6377,0
TransactionId_106799,0
TransactionId_71524,0
TransactionId_63142,0
TransactionId_2524,0
TransactionId_67423,0
TransactionId_123943,0
TransactionId_17282,0
TransactionId_34864,0
TransactionId_139657,1
TransactionId_133864,0
TransactionId_40936,0
TransactionId_35354,0
TransactionId_38351,0
TransactionId_25701,0
TransactionId_6841,0
TransactionId_102242,0
TransactionId_34856,0
TransactionId_8997,1
TransactionId_131140,0
TransactionId_23200,0
TransactionId_53876,0
TransactionId_138067,0
TransactionId_15848,0
TransactionId_54327,0
TransactionId_17629,0
TransactionId_128171,0
TransactionId_90901,0
TransactionId_29475,0
TransactionId_120561,0
TransactionId_46526,0
TransactionId_117067,0
TransactionId_33618,0
TransactionId_90120,0
TransactionId_140268,0
TransactionId_42687,0
TransactionId_91837,0
TransactionId_85915,0
TransactionId_31134,0
TransactionId_57877,0
TransactionId_137540,0
TransactionId_59070,0
TransactionId_57793,0
TransactionId_107214,0
TransactionId_65783,1
TransactionId_45457,1
TransactionId_57716,0
TransactionId_111428,0
TransactionId_39767,0
TransactionId_104362,0
TransactionId_32864,0
TransactionId_81837,0
TransactionId_34159,0
TransactionId_101849,0
TransactionId_44153,0
TransactionId_94558,0
TransactionId_129550,0
TransactionId_115646,0
TransactionId_36614,0
TransactionId_36961,0
TransactionId_126779,0
TransactionId_50874,0
TransactionId_97176,0
TransactionId_48005,0
TransactionId_7727,0
TransactionId_7290,0
TransactionId_92909,0
TransactionId_21072,0
TransactionId_46605,0
TransactionId_83295,0
TransactionId_107119,0
TransactionId_57792,0
TransactionId_79960,0
TransactionId_38077,1
TransactionId_34548,0
TransactionId_80062,1
TransactionId_51517,0
TransactionId_67254,0
TransactionId_21049,0
TransactionId_113196,0
TransactionId_126221,0
TransactionId_90466,0
TransactionId_120808,0
TransactionId_24180,0
TransactionId_70685,1
TransactionId_33263,0
TransactionId_32825,0
TransactionId_82686,0
TransactionId_61582,0
TransactionId_18251,0
TransactionId_105615,0
TransactionId_80028,0
TransactionId_42609,0
TransactionId_76672,0
TransactionId_138749,0
TransactionId_14888,0
TransactionId_47382,0
TransactionId_139316,0
TransactionId_72205,0
TransactionId_92178,0
TransactionId_128870,0
TransactionId_37966,0
TransactionId_54739,0
TransactionId_120068,0
TransactionId_59756,0
TransactionId_34716,0
TransactionId_88844,0
TransactionId_88932,0
TransactionId_6671,0
TransactionId_56740,0
TransactionId_20451,0
TransactionId_47902,1
TransactionId_7338,0
TransactionId_70697,0
TransactionId_28786,0
TransactionId_33577,0
TransactionId_94957,0
TransactionId_69094,0
TransactionId_108095,0
TransactionId_29230,0
TransactionId_35728,0
TransactionId_110350,0
TransactionId_137845,0
TransactionId_108569,0
TransactionId_37194,1
TransactionId_89301,0
TransactionId_10858,0
TransactionId_14735,0
TransactionId_809,0
TransactionId_16466,0
TransactionId_50293,0
TransactionId_126177,1
TransactionId_18660,0
TransactionId_116644,1
TransactionId_30117,1
TransactionId_123534,0
TransactionId_124034,0
TransactionId_20595,0
TransactionId_107369,0
TransactionId_36816,0
TransactionId_10725,0
TransactionId_56806,0
TransactionId_53731,0
TransactionId_93350,0
TransactionId_119125,1
TransactionId_1342,0
TransactionId_82460,0
TransactionId_132054,0
TransactionId_81102,0
TransactionId_62215,0
TransactionId_123845,1
TransactionId_71086,0
TransactionId_80851,1
TransactionId_89973,0
TransactionId_125467,1
TransactionId_74200,0
TransactionId_28450,0
TransactionId_93977,0
TransactionId_432,0
TransactionId_107078,0
TransactionId_120263,0
TransactionId_51999,0
TransactionId_26928,1
TransactionId_77284,0
TransactionId_29564,0
TransactionId_3173,0
TransactionId_85409,1
TransactionId_94320,0
TransactionId_70859,0
TransactionId_17100,0
TransactionId_32606,0
TransactionId_136710,0
TransactionId_123965,0
TransactionId_38294,0
TransactionId_33623,0
TransactionId_60749,0
TransactionId_109971,0
TransactionId_137343,0
TransactionId_83087,0
TransactionId_87183,0
TransactionId_9980,0
TransactionId_102808,0
TransactionId_134452,0
TransactionId_59200,1
TransactionId_35537,0
TransactionId_18091,0
TransactionId_29237,1
TransactionId_128853,1
TransactionId_79562,1
TransactionId_129971,1
TransactionId_13993,0
TransactionId_107571,0
TransactionId_61822,0
TransactionId_138393,0
TransactionId_98191,0
TransactionId_115709,1
TransactionId_111467,0
TransactionId_39945,0
TransactionId_44038,1
TransactionId_3831,1
TransactionId_31426,1
TransactionId_19007,1
TransactionId_91511,1
TransactionId_21142,0
TransactionId_114588,1
TransactionId_40082,1
TransactionId_31207,0
TransactionId_17839,0
TransactionId_127144,0
TransactionId_83141,0
TransactionId_122554,0
TransactionId_119910,0
TransactionId_123724,0
TransactionId_116009,0
TransactionId_16439,0
TransactionId_19756,0
TransactionId_134303,1
TransactionId_78301,0
TransactionId_125147,0
TransactionId_37435,1
TransactionId_97194,0
TransactionId_113724,0
TransactionId_72010,0
TransactionId_121553,1
TransactionId_73165,0
TransactionId_139280,0
TransactionId_40340,0
TransactionId_57696,0
TransactionId_11082,1
TransactionId_10553,0
TransactionId_103775,0
TransactionId_24569,0
TransactionId_100100,0
TransactionId_31325,0
TransactionId_76765,1
TransactionId_96919,0
TransactionId_10214,0
TransactionId_58119,1
TransactionId_61766,0
TransactionId_23727,0
TransactionId_57096,0
TransactionId_5125,0
TransactionId_31121,0
TransactionId_19541,0
TransactionId_129136,0
TransactionId_20160,0
TransactionId_90101,0
TransactionId_111430,0
TransactionId_533,1
TransactionId_123325,0
TransactionId_21186,0
TransactionId_60354,0
TransactionId_121510,0
TransactionId_79294,0
TransactionId_56918,0
TransactionId_117464,0
TransactionId_105349,0
TransactionId_38537,0
TransactionId_124331,0
TransactionId_113072,0
TransactionId_11664,0
TransactionId_116438,1
TransactionId_17535,0
TransactionId_15306,0
TransactionId_93989,1
TransactionId_80565,0
TransactionId_5021,1
TransactionId_57436,0
TransactionId_58763,0
TransactionId_106211,0
TransactionId_66956,0
TransactionId_25598,0
TransactionId_119657,0
TransactionId_62544,0
TransactionId_77345,0
TransactionId_73036,0
TransactionId_116221,0
TransactionId_27047,0
TransactionId_88027,0
TransactionId_130684,0
TransactionId_22073,0
TransactionId_101969,0
TransactionId_81994,0
TransactionId_55225,0
TransactionId_102099,0
TransactionId_132588,0
TransactionId_77686,0
TransactionId_57660,1
TransactionId_15523,0
TransactionId_116830,0
TransactionId_78780,0
TransactionId_87165,0
TransactionId_51205,0
TransactionId_91277,0
TransactionId_131402,1
TransactionId_59511,0
TransactionId_64676,0
TransactionId_60900,0
TransactionId_60714,1
TransactionId_69132,0
TransactionId_5154,0
TransactionId_4824,0
TransactionId_33340,0
TransactionId_73867,0
TransactionId_96317,1
TransactionId_43687,0
TransactionId_113044,0
TransactionId_38426,0
TransactionId_61389,0
TransactionId_119411,0
TransactionId_128789,0
TransactionId_136804,0
TransactionId_47900,0
TransactionId_115151,0
TransactionId_33233,0
TransactionId_14361,0
TransactionId_131268,0
TransactionId_100897,0
TransactionId_68610,0
TransactionId_81638,0
TransactionId_128945,0
TransactionId_64638,0
TransactionId_23063,1
TransactionId_18292,0
TransactionId_47893,0
TransactionId_77103,0
TransactionId_81765,0
TransactionId_86504,0
TransactionId_63650,1
TransactionId_20201,1
TransactionId_111805,1
TransactionId_98724,1
TransactionId_24971,1
TransactionId_55025,1
TransactionId_64829,0
TransactionId_122887,1
TransactionId_113402,1
TransactionId_32044,1
TransactionId_81631,1
TransactionId_131220,0
TransactionId_61374,1
TransactionId_103498,1
TransactionId_14746,1
TransactionId_88868,1
TransactionId_11635,1
TransactionId_102692,1
TransactionId_57892,0
TransactionId_125136,1
TransactionId_23344,0
TransactionId_37950,0
TransactionId_51963,0
TransactionId_75746,1
TransactionId_130713,0
TransactionId_106688,0
TransactionId_93240,1
TransactionId_74628,1
TransactionId_84227,1
TransactionId_16782,1
TransactionId_71395,1
TransactionId_91471,1
TransactionId_7096,1
TransactionId_78058,1
TransactionId_30386,0
TransactionId_53676,0
TransactionId_40607,0
TransactionId_47546,0
TransactionId_31463,1
TransactionId_37175,0
TransactionId_50431,1
TransactionId_106747,1
TransactionId_62303,1
TransactionId_42700,1
TransactionId_109417,0
TransactionId_130861,1
TransactionId_81057,0
TransactionId_12683,1
TransactionId_30332,1
TransactionId_111163,1
TransactionId_9990,1
TransactionId_23133,1
TransactionId_61151,0
TransactionId_7612,0
TransactionId_117448,0
TransactionId_61752,0
TransactionId_107295,0
TransactionId_119401,0
TransactionId_17845,1
TransactionId_122692,1
TransactionId_140050,0
TransactionId_9862,0
TransactionId_103028,1
TransactionId_82150,1
TransactionId_91433,1
TransactionId_48966,1
TransactionId_94419,1
TransactionId_30779,1
TransactionId_126471,1
TransactionId_115594,1
TransactionId_87453,1
TransactionId_75483,1
TransactionId_23979,1
TransactionId_103663,0
TransactionId_125444,1
TransactionId_5755,1
TransactionId_82115,1
TransactionId_4657,1
TransactionId_38576,0
TransactionId_66998,1
TransactionId_139339,0
TransactionId_57936,1
TransactionId_103837,0
TransactionId_124405,0
TransactionId_49481,0
TransactionId_119521,1
TransactionId_102192,0
TransactionId_119696,0
TransactionId_49683,0
TransactionId_62796,0
TransactionId_51580,1
TransactionId_85240,1
TransactionId_121195,0
TransactionId_139852,1
TransactionId_35452,1
TransactionId_46057,1
TransactionId_10317,0
TransactionId_38828,1
TransactionId_107104,0
TransactionId_131305,1
TransactionId_131796,1
TransactionId_96490,1
TransactionId_9847,1
TransactionId_7927,1
TransactionId_89541,0
TransactionId_12688,1
TransactionId_62905,0
TransactionId_34110,0
TransactionId_94566,0
TransactionId_79957,0
TransactionId_135070,0
TransactionId_117989,0
TransactionId_57010,1
TransactionId_84239,1
TransactionId_64782,1
TransactionId_88635,0
TransactionId_109892,0
TransactionId_99783,1
TransactionId_80639,1
TransactionId_34765,1
TransactionId_82880,1
TransactionId_129169,1
TransactionId_124287,0
TransactionId_88976,0
TransactionId_64866,0
TransactionId_51237,0
TransactionId_71629,1
TransactionId_3827,1
TransactionId_43389,1
TransactionId_51324,1
TransactionId_119693,0
TransactionId_14646,0
TransactionId_91981,0
TransactionId_85292,0
TransactionId_110994,0
TransactionId_139312,0
TransactionId_20542,1
TransactionId_40533,0
TransactionId_48442,0
TransactionId_136642,0
TransactionId_133876,0
TransactionId_108247,0
TransactionId_122385,1
TransactionId_121266,1
TransactionId_34206,1
TransactionId_18300,1
TransactionId_91063,1
TransactionId_85014,0
TransactionId_129093,0
TransactionId_1209,1
TransactionId_3500,0
TransactionId_87909,1
TransactionId_26043,0
TransactionId_80195,0
TransactionId_117447,1
TransactionId_94233,0
